epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,1108.01,0.38082,0.27101,0.8267,0.99647,0.95,0.98204,0.89914,0.37558,0.23796,0.88562,0.006238,0.006238,0.006238
192,1113.64,0.37737,0.26896,0.82149,0.99638,0.95,0.98346,0.91744,0.37702,0.22628,0.88432,0.0062182,0.0062182,0.0062182
193,1119.49,0.39009,0.2653,0.8234,0.99659,0.95,0.97441,0.934,0.35222,0.22621,0.87543,0.0061984,0.0061984,0.0061984
194,1125.18,0.37827,0.26424,0.82493,0.99705,0.95,0.96083,0.9298,0.34457,0.2266,0.87523,0.0061786,0.0061786,0.0061786
195,1130.97,0.36533,0.2607,0.82074,0.99722,0.95,0.96466,0.91896,0.38198,0.24411,0.8769,0.0061588,0.0061588,0.0061588
196,1136.83,0.40759,0.2806,0.84986,0.99701,0.95,0.97357,0.93215,0.36205,0.24292,0.86502,0.006139,0.006139,0.006139
197,1142.63,0.37722,0.27121,0.83671,0.99719,0.95,0.99045,0.93379,0.33698,0.24839,0.86171,0.0061192,0.0061192,0.0061192
198,1148.34,0.36464,0.2588,0.82737,0.9972,0.95,0.98346,0.92011,0.37201,0.25304,0.87108,0.0060994,0.0060994,0.0060994
199,1154.14,0.38336,0.27106,0.82639,0.99724,0.95,0.99262,0.9208,0.38306,0.24853,0.87233,0.0060796,0.0060796,0.0060796
200,1159.95,0.37913,0.27054,0.83205,0.99556,0.95,0.97948,0.90445,0.4031,0.24732,0.87829,0.0060598,0.0060598,0.0060598
201,1165.6,0.38352,0.27097,0.82962,0.99561,0.95,0.985,0.88769,0.40962,0.24287,0.88275,0.00604,0.00604,0.00604
202,1171.49,0.38319,0.26675,0.84376,0.99319,0.95,0.985,0.90761,0.40934,0.24214,0.88266,0.0060202,0.0060202,0.0060202
203,1177.17,0.38012,0.26668,0.82571,0.99393,0.95,0.98667,0.92157,0.39224,0.23787,0.88195,0.0060004,0.0060004,0.0060004
204,1182.93,0.38033,0.26282,0.82663,0.97707,0.95,0.98346,0.90096,0.40825,0.23673,0.89003,0.0059806,0.0059806,0.0059806
205,1188.6,0.38708,0.26485,0.82638,0.99719,0.95,0.97726,0.90509,0.38552,0.23998,0.88729,0.0059608,0.0059608,0.0059608
206,1194.4,0.37624,0.27595,0.82783,0.99147,0.95,0.96,0.89424,0.38454,0.24799,0.89001,0.005941,0.005941,0.005941
207,1200.31,0.36613,0.26179,0.82176,0.99599,0.95,0.98667,0.90285,0.40586,0.24552,0.89365,0.0059212,0.0059212,0.0059212
208,1206.05,0.34358,0.24682,0.81988,0.99643,0.95,0.98667,0.91814,0.43083,0.23719,0.89247,0.0059014,0.0059014,0.0059014
209,1211.92,0.36145,0.26837,0.82097,0.99627,0.95,0.98667,0.92523,0.41878,0.23973,0.89389,0.0058816,0.0058816,0.0058816
210,1217.63,0.36878,0.25906,0.82547,0.99602,0.95,0.98848,0.92178,0.42087,0.25322,0.89199,0.0058618,0.0058618,0.0058618
211,1223.52,0.36364,0.25318,0.81947,0.99639,0.95,0.98667,0.92319,0.39529,0.2469,0.88185,0.005842,0.005842,0.005842
212,1229.39,0.37159,0.27075,0.82318,0.99566,0.95,0.98667,0.92198,0.38611,0.22685,0.8818,0.0058222,0.0058222,0.0058222
213,1235.08,0.37875,0.26484,0.82452,0.99621,0.95,0.98667,0.92551,0.38109,0.22607,0.88868,0.0058024,0.0058024,0.0058024
214,1240.88,0.37453,0.2598,0.8296,0.99675,0.95,0.98667,0.9147,0.38215,0.22546,0.89123,0.0057826,0.0057826,0.0057826
215,1246.75,0.37733,0.26426,0.82974,0.99676,0.95,0.985,0.92032,0.36575,0.23219,0.88241,0.0057628,0.0057628,0.0057628
216,1252.4,0.37362,0.25536,0.82285,0.99692,0.95,0.98667,0.92798,0.3641,0.23346,0.87938,0.005743,0.005743,0.005743
217,1258.24,0.37824,0.25638,0.82632,0.99687,0.95,0.98848,0.92938,0.34233,0.22808,0.87576,0.0057232,0.0057232,0.0057232
218,1264.04,0.38054,0.26486,0.82689,0.99699,0.95,0.99045,0.91856,0.37819,0.23159,0.88092,0.0057034,0.0057034,0.0057034
219,1269.75,0.37843,0.2698,0.8305,0.99625,0.95,0.98667,0.89447,0.36811,0.21292,0.88584,0.0056836,0.0056836,0.0056836
220,1275.61,0.37215,0.25949,0.82631,0.99401,0.95,0.97625,0.89548,0.38007,0.22644,0.88501,0.0056638,0.0056638,0.0056638
221,1281.26,0.36518,0.25706,0.83118,0.99201,0.95,0.98346,0.89501,0.41066,0.25255,0.88736,0.005644,0.005644,0.005644
222,1287.05,0.37767,0.25816,0.82881,0.98034,0.95,0.985,0.89153,0.37825,0.22762,0.88267,0.0056242,0.0056242,0.0056242
223,1292.8,0.37088,0.26194,0.83246,0.98236,0.95,0.98848,0.89603,0.36721,0.2211,0.88195,0.0056044,0.0056044,0.0056044
224,1298.6,0.36991,0.26061,0.82383,0.97,0.95,0.98848,0.89372,0.39367,0.23449,0.88885,0.0055846,0.0055846,0.0055846
225,1304.3,0.36025,0.2484,0.81855,0.98904,0.95,0.98848,0.9028,0.37256,0.23146,0.88831,0.0055648,0.0055648,0.0055648
226,1310.04,0.36729,0.25898,0.83677,0.99225,0.95,0.98848,0.902,0.37611,0.22465,0.89471,0.005545,0.005545,0.005545
227,1315.85,0.37268,0.26166,0.82662,0.99284,0.95,0.98848,0.90301,0.37746,0.22638,0.89262,0.0055252,0.0055252,0.0055252
228,1321.52,0.38123,0.25853,0.82589,0.99251,0.95,0.98848,0.92588,0.36522,0.21344,0.89655,0.0055054,0.0055054,0.0055054
229,1327.36,0.37369,0.25079,0.82776,0.99093,0.95,0.98667,0.90571,0.36344,0.23065,0.89805,0.0054856,0.0054856,0.0054856
230,1333.11,0.33625,0.25084,0.81671,0.99299,0.95,0.96536,0.89254,0.38526,0.23656,0.89763,0.0054658,0.0054658,0.0054658
231,1338.99,0.36773,0.26288,0.82214,0.99712,0.95,0.98204,0.90653,0.38323,0.24123,0.89905,0.005446,0.005446,0.005446
232,1344.88,0.36727,0.2588,0.8317,0.99721,0.95,0.964,0.89327,0.40925,0.23765,0.89757,0.0054262,0.0054262,0.0054262
233,1350.51,0.3534,0.25004,0.81563,0.99725,0.95,0.96176,0.90953,0.3643,0.22148,0.89055,0.0054064,0.0054064,0.0054064
234,1356.32,0.35038,0.25148,0.82222,0.99706,0.95,0.96466,0.91521,0.37368,0.21378,0.89287,0.0053866,0.0053866,0.0053866
235,1361.95,0.35246,0.24643,0.81833,0.99714,0.95,0.95826,0.89366,0.40695,0.21553,0.89135,0.0053668,0.0053668,0.0053668
236,1367.71,0.36231,0.25457,0.81981,0.99704,0.95,0.96083,0.9165,0.39092,0.22708,0.889,0.005347,0.005347,0.005347
237,1373.53,0.37101,0.24761,0.82025,0.99711,0.95,0.98848,0.91994,0.3661,0.20358,0.87941,0.0053272,0.0053272,0.0053272
238,1379.38,0.36981,0.25266,0.81941,0.99713,0.95,0.98667,0.91995,0.36134,0.2195,0.88043,0.0053074,0.0053074,0.0053074
239,1385.11,0.36316,0.24835,0.82226,0.99726,0.95,0.97091,0.93515,0.34476,0.21672,0.87512,0.0052876,0.0052876,0.0052876
240,1390.94,0.35759,0.25335,0.82558,0.99728,0.95,0.99262,0.91334,0.36873,0.2174,0.88522,0.0052678,0.0052678,0.0052678
241,1396.73,0.38103,0.26214,0.82861,1,0.99725,0.995,0.91812,0.37724,0.22559,0.88567,0.005248,0.005248,0.005248
242,1402.39,0.36599,0.25474,0.83303,0.99716,0.95,0.99262,0.9249,0.37256,0.22448,0.88213,0.0052282,0.0052282,0.0052282
243,1408.17,0.37181,0.24904,0.82693,0.9522,0.99615,0.99262,0.91139,0.40442,0.23414,0.89262,0.0052084,0.0052084,0.0052084
244,1413.96,0.35272,0.24402,0.81787,0.99728,0.95,0.99262,0.88843,0.38235,0.26654,0.89443,0.0051886,0.0051886,0.0051886
245,1419.67,0.34631,0.24863,0.824,0.99719,0.95,0.96281,0.87331,0.40125,0.26764,0.8966,0.0051688,0.0051688,0.0051688
246,1425.5,0.37556,0.25189,0.8228,0.99722,0.95,0.96,0.89713,0.42249,0.25518,0.89954,0.005149,0.005149,0.005149
247,1431.35,0.3566,0.25641,0.8287,0.99719,0.95,0.9589,0.90304,0.41353,0.24002,0.89525,0.0051292,0.0051292,0.0051292
248,1437.05,0.36795,0.24983,0.82501,0.99719,0.95,0.96978,0.92251,0.38755,0.22982,0.88714,0.0051094,0.0051094,0.0051094
249,1442.91,0.34427,0.23999,0.82127,0.99713,0.95,0.98667,0.91623,0.37677,0.23298,0.88385,0.0050896,0.0050896,0.0050896
250,1448.64,0.35065,0.23843,0.82054,0.99725,0.95,0.99262,0.91092,0.37629,0.23124,0.87629,0.0050698,0.0050698,0.0050698
251,1454.59,0.35954,0.25571,0.82597,0.99724,0.95,0.99045,0.91638,0.37766,0.23294,0.87861,0.00505,0.00505,0.00505
252,1460.45,0.3475,0.24759,0.82248,0.99724,0.95,0.99262,0.91893,0.37821,0.23263,0.88115,0.0050302,0.0050302,0.0050302
253,1466.29,0.34901,0.2393,0.80834,0.9835,0.95,0.96466,0.90723,0.38455,0.23369,0.87841,0.0050104,0.0050104,0.0050104
254,1472.15,0.35042,0.23755,0.82107,0.98182,0.95,0.96536,0.90912,0.39936,0.22002,0.87953,0.0049906,0.0049906,0.0049906
255,1477.76,0.37337,0.25428,0.83365,0.98982,0.95,0.9678,0.92209,0.36614,0.20623,0.87513,0.0049708,0.0049708,0.0049708
256,1483.56,0.3509,0.24488,0.81681,0.99364,0.95,0.964,0.91092,0.38274,0.20552,0.87783,0.004951,0.004951,0.004951
257,1489.47,0.3505,0.24346,0.81781,0.99518,0.95,0.95618,0.9147,0.35895,0.21087,0.8674,0.0049312,0.0049312,0.0049312
258,1495.18,0.35958,0.25211,0.8189,0.99679,0.95,0.95857,0.90584,0.36616,0.21958,0.8651,0.0049114,0.0049114,0.0049114
259,1501.01,0.35572,0.24418,0.82684,0.99552,0.95,0.96466,0.91591,0.35792,0.20994,0.87195,0.0048916,0.0048916,0.0048916
260,1506.78,0.35879,0.24495,0.82955,0.984,0.95,0.96611,0.91697,0.36934,0.22439,0.8747,0.0048718,0.0048718,0.0048718
261,1512.69,0.3655,0.25217,0.83031,0.9888,0.95,0.96692,0.90602,0.37812,0.20909,0.87177,0.004852,0.004852,0.004852
262,1518.35,0.3579,0.24553,0.82105,0.99324,0.95,0.9589,0.89333,0.37254,0.21555,0.87497,0.0048322,0.0048322,0.0048322
263,1524.11,0.34669,0.2332,0.81473,0.98518,0.95,0.96875,0.91168,0.39129,0.20465,0.88918,0.0048124,0.0048124,0.0048124
264,1529.92,0.35966,0.24624,0.82283,0.99631,0.95,0.96875,0.90982,0.38776,0.20483,0.88931,0.0047926,0.0047926,0.0047926
265,1535.75,0.35284,0.23958,0.81753,0.99642,0.95,0.96692,0.91936,0.36832,0.19664,0.88102,0.0047728,0.0047728,0.0047728
266,1541.46,0.36228,0.23782,0.81971,0.99621,0.95,0.96875,0.92745,0.37011,0.19608,0.8753,0.004753,0.004753,0.004753
267,1547.31,0.37119,0.24751,0.82012,0.99528,0.95,0.9678,0.93345,0.37802,0.19736,0.88018,0.0047332,0.0047332,0.0047332
268,1552.96,0.36861,0.24809,0.82287,0.99278,0.95,0.96466,0.93045,0.34141,0.2028,0.86977,0.0047134,0.0047134,0.0047134
269,1558.85,0.34745,0.23604,0.81758,0.99719,0.95,0.99045,0.93092,0.32609,0.19066,0.86586,0.0046936,0.0046936,0.0046936
270,1564.71,0.37321,0.25047,0.82645,0.99723,0.95,0.95925,0.92555,0.36109,0.2114,0.86753,0.0046738,0.0046738,0.0046738
271,1570.41,0.35976,0.23793,0.82651,0.99727,0.95,0.96611,0.92433,0.37677,0.2249,0.87289,0.004654,0.004654,0.004654
272,1576.25,0.36045,0.24836,0.82954,0.99727,0.95,0.9678,0.92623,0.36126,0.20382,0.87049,0.0046342,0.0046342,0.0046342
273,1582.09,0.34181,0.23931,0.82604,0.9971,0.95,0.96611,0.92477,0.36477,0.20335,0.87076,0.0046144,0.0046144,0.0046144
274,1587.89,0.34105,0.23169,0.82081,0.99722,0.95,0.96176,0.91968,0.37793,0.20951,0.8672,0.0045946,0.0045946,0.0045946
275,1593.73,0.37157,0.25649,0.82171,0.99657,0.95,0.96536,0.90707,0.37299,0.19873,0.86991,0.0045748,0.0045748,0.0045748
276,1599.56,0.33042,0.23014,0.80835,0.99041,0.95,0.9678,0.90996,0.38663,0.20029,0.87498,0.004555,0.004555,0.004555
277,1605.27,0.33895,0.23405,0.81731,0.99455,0.95,0.96466,0.89804,0.37548,0.20219,0.88041,0.0045352,0.0045352,0.0045352
278,1611.11,0.33665,0.23645,0.81753,0.99688,0.95,0.96536,0.91316,0.35923,0.19641,0.88,0.0045154,0.0045154,0.0045154
279,1616.82,0.35864,0.24394,0.82277,0.99703,0.95,0.96339,0.90407,0.37239,0.19265,0.87696,0.0044956,0.0044956,0.0044956
280,1622.91,0.34779,0.23769,0.81898,0.99718,0.95,0.964,0.90938,0.3549,0.19332,0.86637,0.0044758,0.0044758,0.0044758
281,1628.77,0.33726,0.23292,0.81489,0.99692,0.95,0.97214,0.93655,0.32926,0.19976,0.84027,0.004456,0.004456,0.004456
282,1634.55,0.34399,0.23651,0.81605,0.99667,0.95,0.98667,0.92192,0.35527,0.20943,0.8497,0.0044362,0.0044362,0.0044362
283,1640.32,0.34268,0.23472,0.81685,0.99655,0.95,0.98667,0.91886,0.35769,0.20739,0.86066,0.0044164,0.0044164,0.0044164
284,1646.07,0.34977,0.24054,0.83608,0.99714,0.95,0.99045,0.93407,0.36155,0.20179,0.86454,0.0043966,0.0043966,0.0043966
285,1651.91,0.3602,0.23784,0.83771,0.99701,0.95,0.96692,0.90078,0.3719,0.20565,0.87241,0.0043768,0.0043768,0.0043768
286,1657.55,0.33737,0.244,0.81133,0.99605,0.95,0.9678,0.90795,0.35369,0.18937,0.8782,0.004357,0.004357,0.004357
287,1663.39,0.34067,0.23203,0.81957,0.98718,0.95,0.9678,0.92195,0.36574,0.22089,0.87139,0.0043372,0.0043372,0.0043372
288,1669.09,0.35699,0.23633,0.82768,1,0.99721,0.995,0.91576,0.35386,0.2086,0.86595,0.0043174,0.0043174,0.0043174
289,1674.95,0.3584,0.24541,0.82022,0.99715,0.95,0.99045,0.92284,0.33328,0.20836,0.85726,0.0042976,0.0042976,0.0042976
290,1680.69,0.3421,0.23655,0.8123,0.99713,0.95,0.99262,0.91538,0.3629,0.20924,0.86884,0.0042778,0.0042778,0.0042778
291,1686.51,0.34872,0.23212,0.82732,0.99713,0.95,0.98667,0.91468,0.36192,0.21541,0.87752,0.004258,0.004258,0.004258
292,1692.35,0.33832,0.23428,0.81938,0.99728,0.95,0.97948,0.91207,0.37417,0.21757,0.87643,0.0042382,0.0042382,0.0042382
293,1698.05,0.33508,0.23167,0.82444,0.99728,0.95,0.96875,0.91878,0.34125,0.22153,0.86626,0.0042184,0.0042184,0.0042184
294,1703.82,0.34625,0.23182,0.81884,0.99726,0.95,0.96129,0.91548,0.35233,0.2124,0.87034,0.0041986,0.0041986,0.0041986
295,1709.54,0.35122,0.23842,0.8229,0.99723,0.95,0.964,0.91706,0.36786,0.19998,0.87704,0.0041788,0.0041788,0.0041788
296,1715.34,0.35144,0.24052,0.82147,0.99718,0.95,0.96339,0.90561,0.37604,0.21592,0.88368,0.004159,0.004159,0.004159
297,1721.14,0.34832,0.24193,0.82299,0.99715,0.95,0.96466,0.91027,0.37651,0.19755,0.87885,0.0041392,0.0041392,0.0041392
298,1726.87,0.34343,0.23609,0.81903,0.99719,0.95,0.96692,0.91769,0.37766,0.20396,0.86976,0.0041194,0.0041194,0.0041194
299,1732.7,0.35714,0.25055,0.82328,0.99728,0.95,0.96611,0.92705,0.363,0.19525,0.86421,0.0040996,0.0040996,0.0040996
300,1738.47,0.33651,0.23132,0.8096,0.99721,0.95,0.96611,0.91461,0.38514,0.20277,0.87022,0.0040798,0.0040798,0.0040798
301,1744.12,0.35004,0.23856,0.82508,0.99722,0.95,0.96692,0.92272,0.39843,0.19527,0.87186,0.00406,0.00406,0.00406
302,1749.87,0.34377,0.22627,0.80971,0.9972,0.95,0.96176,0.91831,0.372,0.18859,0.87357,0.0040402,0.0040402,0.0040402
303,1755.68,0.35221,0.23388,0.80815,0.99667,0.95,0.96536,0.91884,0.3757,0.183,0.87926,0.0040204,0.0040204,0.0040204
304,1761.49,0.33469,0.23181,0.8128,0.99726,0.95,0.964,0.92554,0.35491,0.1876,0.87639,0.0040006,0.0040006,0.0040006
305,1767.23,0.32856,0.22448,0.8115,0.99729,0.95,0.96339,0.92924,0.33878,0.19631,0.87453,0.0039808,0.0039808,0.0039808
306,1773,0.35111,0.23237,0.82022,0.9973,0.95,0.96875,0.92508,0.32359,0.18168,0.87837,0.003961,0.003961,0.003961
307,1778.92,0.34549,0.23086,0.82217,0.99734,0.95,0.99262,0.93351,0.34151,0.19065,0.87339,0.0039412,0.0039412,0.0039412
308,1784.54,0.35074,0.23198,0.8274,0.99731,0.95,0.98848,0.93168,0.33521,0.19499,0.86675,0.0039214,0.0039214,0.0039214
309,1790.35,0.33297,0.22746,0.81747,0.99732,0.95,0.99262,0.91587,0.3406,0.18897,0.8791,0.0039016,0.0039016,0.0039016
310,1796.05,0.35613,0.24263,0.82574,0.9973,0.95,0.99262,0.92562,0.34644,0.18955,0.87935,0.0038818,0.0038818,0.0038818
311,1801.86,0.34275,0.22196,0.82319,1,0.99729,0.995,0.92136,0.36308,0.19924,0.88335,0.003862,0.003862,0.003862
312,1807.71,0.33867,0.22933,0.82258,0.9973,0.95,0.99262,0.92146,0.37703,0.20035,0.88143,0.0038422,0.0038422,0.0038422
313,1813.36,0.34987,0.23178,0.83277,0.99729,0.95,0.98848,0.92515,0.35873,0.19737,0.88064,0.0038224,0.0038224,0.0038224
314,1819.17,0.34048,0.22581,0.81644,0.99726,0.95,0.985,0.92488,0.36135,0.18599,0.88081,0.0038026,0.0038026,0.0038026
315,1824.97,0.33714,0.23449,0.81123,0.99715,0.95,0.98848,0.91712,0.3678,0.18534,0.87619,0.0037828,0.0037828,0.0037828
316,1830.83,0.31656,0.21615,0.8084,0.99727,0.95,0.99262,0.92131,0.34085,0.18229,0.87457,0.003763,0.003763,0.003763
317,1836.56,0.33516,0.22439,0.82258,1,0.99722,0.995,0.91837,0.35479,0.18698,0.87783,0.0037432,0.0037432,0.0037432
318,1842.29,0.33169,0.21868,0.82346,1,0.99724,0.995,0.90601,0.36083,0.18681,0.88241,0.0037234,0.0037234,0.0037234
319,1848.06,0.33744,0.2202,0.81668,1,0.99734,0.995,0.91329,0.35899,0.18038,0.87971,0.0037036,0.0037036,0.0037036
320,1853.84,0.3283,0.22713,0.81436,0.99722,0.95,0.9678,0.91421,0.35216,0.18447,0.87719,0.0036838,0.0036838,0.0036838
321,1859.44,0.33754,0.22835,0.81564,0.99676,0.95,0.96466,0.91073,0.38813,0.20527,0.87624,0.003664,0.003664,0.003664
322,1865.28,0.34541,0.22833,0.81694,0.99721,0.95,0.96339,0.9132,0.378,0.20147,0.87612,0.0036442,0.0036442,0.0036442
323,1871.01,0.3293,0.22265,0.81699,0.99728,0.95,0.964,0.91539,0.35432,0.19397,0.86535,0.0036244,0.0036244,0.0036244
324,1876.87,0.3357,0.21655,0.82824,0.99727,0.95,0.96536,0.92243,0.3605,0.19845,0.86549,0.0036046,0.0036046,0.0036046
325,1882.65,0.32396,0.22406,0.81655,1,0.9973,0.995,0.92613,0.35012,0.19413,0.86686,0.0035848,0.0035848,0.0035848
326,1888.48,0.34648,0.22644,0.82992,1,0.99726,0.995,0.92438,0.34619,0.18878,0.86448,0.003565,0.003565,0.003565
327,1894.2,0.34749,0.23122,0.81878,0.99705,0.95,0.99045,0.92867,0.32746,0.18968,0.85584,0.0035452,0.0035452,0.0035452
328,1900.05,0.33143,0.22171,0.81392,0.99711,0.95,0.98667,0.93675,0.32968,0.18968,0.85548,0.0035254,0.0035254,0.0035254
329,1905.8,0.32418,0.2175,0.8096,0.99707,0.95,0.96875,0.94356,0.34373,0.19903,0.85273,0.0035056,0.0035056,0.0035056
330,1911.66,0.33252,0.21451,0.81883,0.99721,0.95,0.98848,0.93601,0.35329,0.19295,0.86602,0.0034858,0.0034858,0.0034858
331,1917.29,0.33616,0.22899,0.80584,0.9972,0.95,0.98848,0.93568,0.34763,0.20268,0.87108,0.003466,0.003466,0.003466
332,1923.11,0.33842,0.228,0.82092,0.99722,0.95,0.98204,0.92708,0.36825,0.19919,0.87434,0.0034462,0.0034462,0.0034462
333,1928.82,0.33269,0.21806,0.8124,0.99713,0.95,0.98071,0.92379,0.35082,0.19991,0.86885,0.0034264,0.0034264,0.0034264
334,1934.6,0.33326,0.2215,0.81635,0.997,0.95,0.99262,0.92522,0.33527,0.17689,0.85629,0.0034066,0.0034066,0.0034066
335,1940.36,0.34251,0.22482,0.83229,0.99708,0.95,0.98848,0.93661,0.32356,0.18318,0.84698,0.0033868,0.0033868,0.0033868
336,1946.09,0.32631,0.21705,0.81823,0.9972,0.95,0.99045,0.93081,0.33483,0.18938,0.86103,0.003367,0.003367,0.003367
337,1951.74,0.31945,0.20998,0.80832,0.99704,0.95,0.99262,0.93554,0.33586,0.19063,0.86593,0.0033472,0.0033472,0.0033472
338,1957.5,0.33252,0.22989,0.81485,0.99634,0.95,0.99262,0.9223,0.34513,0.18348,0.87053,0.0033274,0.0033274,0.0033274
339,1963.23,0.33043,0.22022,0.81195,0.99675,0.95,0.96611,0.92456,0.33929,0.1851,0.87379,0.0033076,0.0033076,0.0033076
340,1969.03,0.33,0.21702,0.81374,0.99697,0.95,0.9678,0.92003,0.34018,0.1762,0.875,0.0032878,0.0032878,0.0032878
341,1974.88,0.34858,0.24139,0.82346,0.99693,0.95,0.96875,0.92419,0.33841,0.18381,0.87387,0.003268,0.003268,0.003268
342,1980.54,0.328,0.2191,0.81268,0.99654,0.95,0.99045,0.91646,0.32892,0.17527,0.86534,0.0032482,0.0032482,0.0032482
343,1986.34,0.3341,0.22643,0.81441,0.99637,0.95,0.99045,0.93344,0.30332,0.16058,0.85558,0.0032284,0.0032284,0.0032284
344,1992.03,0.33548,0.22625,0.80982,0.99647,0.95,0.99045,0.92023,0.30049,0.16772,0.86342,0.0032086,0.0032086,0.0032086
345,1997.81,0.31851,0.20987,0.81574,0.99643,0.95,0.95925,0.91706,0.34393,0.17486,0.86993,0.0031888,0.0031888,0.0031888
346,2003.66,0.3312,0.22028,0.82721,0.99673,0.95,0.95739,0.92141,0.34805,0.17055,0.87348,0.003169,0.003169,0.003169
347,2009.47,0.32864,0.215,0.81283,0.99554,0.95,0.95857,0.92569,0.33935,0.17952,0.88161,0.0031492,0.0031492,0.0031492
348,2015.14,0.31597,0.20938,0.81884,0.9973,0.95,0.96536,0.934,0.32933,0.17648,0.87668,0.0031294,0.0031294,0.0031294
349,2020.88,0.3291,0.21794,0.81592,0.99721,0.95,0.99262,0.93838,0.32239,0.17531,0.87435,0.0031096,0.0031096,0.0031096
350,2026.63,0.31911,0.21574,0.81344,0.99721,0.95,0.964,0.93029,0.34283,0.17877,0.87982,0.0030898,0.0030898,0.0030898
351,2032.26,0.31644,0.21379,0.81981,0.9972,0.95,0.96611,0.91745,0.33975,0.16869,0.88365,0.00307,0.00307,0.00307
352,2038.01,0.31626,0.21779,0.8081,0.99658,0.95,0.99262,0.91282,0.34505,0.17585,0.88051,0.0030502,0.0030502,0.0030502
353,2043.9,0.32113,0.21317,0.81808,0.9956,0.95,0.99262,0.92058,0.32635,0.17652,0.87663,0.0030304,0.0030304,0.0030304
354,2049.66,0.31455,0.21656,0.80012,0.9942,0.95,0.96875,0.92646,0.33315,0.17285,0.88199,0.0030106,0.0030106,0.0030106
355,2055.38,0.31788,0.20891,0.80736,0.99514,0.95,0.9678,0.93273,0.34927,0.18228,0.88201,0.0029908,0.0029908,0.0029908
356,2061.03,0.31154,0.20819,0.80972,0.99486,0.95,0.96692,0.93426,0.34094,0.18099,0.87892,0.002971,0.002971,0.002971
357,2066.78,0.31441,0.21527,0.81171,0.9946,0.95,0.96978,0.91809,0.34678,0.19185,0.87639,0.0029512,0.0029512,0.0029512
358,2072.39,0.32818,0.20909,0.81562,0.95213,0.99482,0.99262,0.9303,0.33548,0.17418,0.87105,0.0029314,0.0029314,0.0029314
359,2078.14,0.33405,0.21572,0.81474,0.99561,0.95,0.99262,0.93033,0.33689,0.188,0.8769,0.0029116,0.0029116,0.0029116
360,2083.86,0.31774,0.2119,0.80672,0.99653,0.95,0.99045,0.93388,0.33819,0.18961,0.88056,0.0028918,0.0028918,0.0028918
361,2089.69,0.31616,0.21091,0.80713,0.99647,0.95,0.98848,0.93565,0.33221,0.18595,0.88053,0.002872,0.002872,0.002872
362,2095.48,0.3297,0.21495,0.80575,0.99527,0.95,0.98667,0.92396,0.33158,0.19156,0.87968,0.0028522,0.0028522,0.0028522
363,2101.18,0.31946,0.21194,0.81717,0.99313,0.95,0.98667,0.92539,0.32924,0.19331,0.8797,0.0028324,0.0028324,0.0028324
364,2106.89,0.32047,0.20915,0.8148,0.98891,0.95,0.99045,0.92665,0.33282,0.17942,0.88097,0.0028126,0.0028126,0.0028126
365,2112.71,0.32162,0.21481,0.81583,0.98318,0.95,0.96536,0.93127,0.36471,0.18784,0.88225,0.0027928,0.0027928,0.0027928
366,2118.36,0.32952,0.22,0.825,0.98047,0.95,0.96611,0.92951,0.35791,0.18515,0.88251,0.002773,0.002773,0.002773
367,2124.13,0.31932,0.20582,0.81495,0.98656,0.95,0.9678,0.93696,0.34612,0.18847,0.8835,0.0027532,0.0027532,0.0027532
368,2129.91,0.31727,0.20862,0.80742,0.95218,0.99586,0.99262,0.93528,0.33613,0.18296,0.8817,0.0027334,0.0027334,0.0027334
369,2135.7,0.33862,0.22121,0.81615,0.95216,0.99539,0.99262,0.94338,0.33741,0.18797,0.88274,0.0027136,0.0027136,0.0027136
370,2141.38,0.3167,0.21906,0.80439,0.95213,0.9948,0.99262,0.94282,0.33771,0.19315,0.88018,0.0026938,0.0026938,0.0026938
371,2147.2,0.32357,0.21033,0.80959,0.99663,0.95,0.99045,0.93849,0.32335,0.16902,0.87968,0.002674,0.002674,0.002674
372,2152.83,0.31733,0.20244,0.80985,0.99728,0.95,0.99262,0.93968,0.33558,0.16634,0.8808,0.0026542,0.0026542,0.0026542
373,2158.73,0.32443,0.20874,0.81715,0.99726,0.95,0.9678,0.93373,0.34679,0.17131,0.87768,0.0026344,0.0026344,0.0026344
374,2164.31,0.31116,0.20009,0.8081,0.99718,0.95,0.96692,0.9317,0.3405,0.16851,0.87735,0.0026146,0.0026146,0.0026146
375,2170.09,0.30052,0.20061,0.80593,0.9972,0.95,0.99262,0.93776,0.31454,0.17333,0.87397,0.0025948,0.0025948,0.0025948
376,2175.8,0.32476,0.20765,0.81488,0.99723,0.95,0.99262,0.933,0.30853,0.16958,0.87286,0.002575,0.002575,0.002575
377,2181.5,0.32032,0.20801,0.80882,0.99725,0.95,0.99262,0.94834,0.32096,0.16063,0.87665,0.0025552,0.0025552,0.0025552
378,2187.08,0.30945,0.20221,0.80914,0.99727,0.95,0.99262,0.94528,0.33081,0.17351,0.8782,0.0025354,0.0025354,0.0025354
379,2192.91,0.31203,0.20488,0.81408,0.99724,0.95,0.99262,0.93979,0.3256,0.17859,0.87571,0.0025156,0.0025156,0.0025156
